id,like_count,parent_comment_id,reply_count,text,video_id,create_time
7,💙💙💙💙💙💙💙💙💙💙💙Und sind die Herzen grün und rot ist die Wirtschaft endlich tot. 💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙,7470549324032740631,1739450257,7470881745358537494,0,7470549324032740631
0,Mit dem Hofnarr hat sich Herr Scholz ins Abseits geschlossen.,7470549324032740631,1739381403,7470586135053140758,0,7470549324032740631
0,💙💙💙💙💙💙💙💙💙💙,7470549324032740631,1739380468,7470582038111912726,0,7470549324032740631
1740314702,7474594627597714198,7,7474579777647545622,2,bekommt ihr geld😅😅😅😅😅😅,7474579777647545622
1740312323,7474584323629974295,3,7474579777647545622,0,man beißt ja nicht die Hand die einen füttert😂😉,7474579777647545622
1740320554,7474619754234348310,2,7474579777647545622,0,Niemals SPD,7474579777647545622
1740315836,7474599406404436758,2,7474579777647545622,0,Niemals SPD,7474579777647545622
1740315119,7474596390564627222,2,7474579777647545622,0,Wo wart ihr in den letzten 30 Jahren?🤔,7474579777647545622
1740312919,7474586940009399062,2,7474579777647545622,4,AfD bereits bei 30% 👍💙💙💙💙,7474579777647545622
1742032591,7481972915103351574,1,7474579777647545622,0,Die SPD ist der Untergang und das Ende für Deutschland,7474579777647545622
1741193364,7478368506292208406,1,7474579777647545622,0,mein beileid,7474579777647545622
1740437247,7475120901189763862,1,7474579777647545622,0,nur💙🍀,7474579777647545622
1740417524,7475036194184528662,1,7474579777647545622,0,@Fynntendo SPD wie geil 👍🏼👍🏼,7474579777647545622
1740377654,7474864661679522582,1,7474579777647545622,0,Mein Beileid,7474579777647545622
1740352877,7474758466146419478,1,7474579777647545622,0,tschüss SPD...,7474579777647545622
1740323942,7474634233036571414,1,7474579777647545622,0,"gute Besserung, Ulla",7474579777647545622
1740322290,7474627104921371414,1,7474579777647545622,0,❤❤❤❤❤spd,7474579777647545622
1740317232,7474605429663515414,1,7474579777647545622,0,"Ich nicht, ich wähle AFD",7474579777647545622
1740313164,7474587937189233430,1,7474579777647545622,0,Viel Geld bekommen die Oma gegen Rechts vom Staat ?,7474579777647545622
1740312873,7474586704587670294,1,7474579777647545622,0,"Gut, dass ich das jetzt weiß. Spannend und innovativ. Mehr geht nicht.",7474579777647545622
1740311835,7474582270545314582,1,7474579777647545622,0,SPD🙈🙈🙈 neee danke Linke 🫡🫶,7474579777647545622
1746019606,7499097067408327446,0,7474579777647545622,0,🌹🌹🌹,7474579777647545622
1742761841,7485105071153562390,0,7474579777647545622,0,OH WIE SCHLIMM,7474579777647545622
1742737619,7485001033326166806,0,7474579777647545622,0,💙💙💙‼️💯‼️💙💙💙,7474579777647545622
1742381741,7483472504221680406,0,7474579777647545622,0,Leider schafft sich dich die SPD immer mehr ab und demonstriert sich selbst. Ich hätte mir Rot/Rot/Grün gewünscht entweder am in der Regierung oder der Opposition.,7474579777647545622
1742312522,7483175253075493655,0,7474579777647545622,0,"Zum Teufel mit SPD. Das sind die Faschisten die SPD genau wie die Andere CDU ,CSU , und die Dumme Grünnen!",7474579777647545622
1742291557,7483085160624571158,0,7474579777647545622,0,😈😈😈😈😈,7474579777647545622
1741990266,7481791161725207318,0,7474579777647545622,0,SPD sind auch nur Lügner. Unser Rentner müssen Hunger. Weil sie jetzt noch weniger haben,7474579777647545622
1741847099,7481176205971751702,0,7474579777647545622,0,"😂😂😂 und mit dem ""Omas gegen rechts"" Sticker ! 😂😂😂 Da sieht man den Fluss der Steuergelder ! 😡😡😡😡 Gekaufte Denuzianten ! 😡😡😡",7474579777647545622
1741772824,7480857170629755670,0,7474579777647545622,0,Die Korrupte Partei mit den NGO‘s sind kriminell 😡😡😡😡😡😡😡😡😡,7474579777647545622
